client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
yeongbin_us,head -c 1024 < /dev/urandom > test_file1,,0:00:00.012982,1674062693.214217,0.012982
yeongbin_us,ipfs add test_file1,QmWSR7WBFYdvYJ447jpWeYc2ipf7KqMnm5Tzccy7KkDovf,0:00:00.162199,1674062694.78458,0.162199
taekyung_kr,ipfs cat QmWSR7WBFYdvYJ447jpWeYc2ipf7KqMnm5Tzccy7KkDovf > read_file1,,0:00:00.690640,1674062698.377783,0.69064
yeongbin_kr,ipfs cat QmWSR7WBFYdvYJ447jpWeYc2ipf7KqMnm5Tzccy7KkDovf > read_file1,,0:00:00.154733,1674062700.204117,0.154733
byungkeun_us,ipfs cat QmWSR7WBFYdvYJ447jpWeYc2ipf7KqMnm5Tzccy7KkDovf > read_file1,,0:00:00.237233,1674062701.799552,0.237233
byungkeun_kr,ipfs cat QmWSR7WBFYdvYJ447jpWeYc2ipf7KqMnm5Tzccy7KkDovf > read_file1,,0:00:00.209299,1674062703.504762,0.209299
yeongbin_us,head -c 1024 < /dev/urandom > test_file2,,0:00:00.012169,1674062704.936402,0.012169
yeongbin_us,ipfs add test_file2,QmX2jtLtaetbuutQqALTaCigUWu4YK1J3YcphYxQea6Kwr,0:00:00.170889,1674062706.438936,0.170889
taekyung_kr,ipfs cat QmX2jtLtaetbuutQqALTaCigUWu4YK1J3YcphYxQea6Kwr > read_file2,,0:00:00.706251,1674062710.04641,0.706251
yeongbin_kr,ipfs cat QmX2jtLtaetbuutQqALTaCigUWu4YK1J3YcphYxQea6Kwr > read_file2,,0:00:00.168250,1674062711.922567,0.16825
byungkeun_us,ipfs cat QmX2jtLtaetbuutQqALTaCigUWu4YK1J3YcphYxQea6Kwr > read_file2,,0:00:00.208474,1674062713.527215,0.208474
byungkeun_kr,ipfs cat QmX2jtLtaetbuutQqALTaCigUWu4YK1J3YcphYxQea6Kwr > read_file2,,0:00:00.243538,1674062715.170663,0.243538
yeongbin_us,head -c 5120 < /dev/urandom > test_file3,,0:00:00.012493,1674062716.579309,0.012493
yeongbin_us,ipfs add test_file3,Qmd4qrh5UfLs2wgk6tGW2EgzqdiVeNLvSQSCPz9efKXVx8,0:00:00.145402,1674062718.06808,0.145402
taekyung_kr,ipfs cat Qmd4qrh5UfLs2wgk6tGW2EgzqdiVeNLvSQSCPz9efKXVx8 > read_file3,,0:00:00.698662,1674062721.70066,0.698662
yeongbin_kr,ipfs cat Qmd4qrh5UfLs2wgk6tGW2EgzqdiVeNLvSQSCPz9efKXVx8 > read_file3,,0:00:00.154425,1674062723.567821,0.154425
byungkeun_us,ipfs cat Qmd4qrh5UfLs2wgk6tGW2EgzqdiVeNLvSQSCPz9efKXVx8 > read_file3,,0:00:00.226487,1674062725.143257,0.226487
byungkeun_kr,ipfs cat Qmd4qrh5UfLs2wgk6tGW2EgzqdiVeNLvSQSCPz9efKXVx8 > read_file3,,0:00:00.157203,1674062726.674689,0.157203
yeongbin_us,head -c 5120 < /dev/urandom > test_file4,,0:00:00.012342,1674062728.072389,0.012342
yeongbin_us,ipfs add test_file4,QmeCvWzcB3BPUZWK84EmcZ89eTRyZ7hogwK3CszGcG5Nmu,0:00:00.142762,1674062729.665508,0.142762
taekyung_kr,ipfs cat QmeCvWzcB3BPUZWK84EmcZ89eTRyZ7hogwK3CszGcG5Nmu > read_file4,,0:00:00.584903,1674062733.278119,0.584903
yeongbin_kr,ipfs cat QmeCvWzcB3BPUZWK84EmcZ89eTRyZ7hogwK3CszGcG5Nmu > read_file4,,0:00:00.169610,1674062735.132804,0.16961
byungkeun_us,ipfs cat QmeCvWzcB3BPUZWK84EmcZ89eTRyZ7hogwK3CszGcG5Nmu > read_file4,,0:00:00.238147,1674062736.697614,0.238147
byungkeun_kr,ipfs cat QmeCvWzcB3BPUZWK84EmcZ89eTRyZ7hogwK3CszGcG5Nmu > read_file4,,0:00:00.158748,1674062738.32306,0.158748
yeongbin_us,head -c 10240 < /dev/urandom > test_file5,,0:00:00.012411,1674062739.735574,0.012411
yeongbin_us,ipfs add test_file5,QmX3VpwjqJR6yBB7QkGd8v2HvP22oqdqVLYWtEq18zT6j9,0:00:00.171887,1674062741.232008,0.171887
taekyung_kr,ipfs cat QmX3VpwjqJR6yBB7QkGd8v2HvP22oqdqVLYWtEq18zT6j9 > read_file5,,0:00:00.621308,1674062744.739574,0.621308
yeongbin_kr,ipfs cat QmX3VpwjqJR6yBB7QkGd8v2HvP22oqdqVLYWtEq18zT6j9 > read_file5,,0:00:00.155804,1674062746.583746,0.155804
byungkeun_us,ipfs cat QmX3VpwjqJR6yBB7QkGd8v2HvP22oqdqVLYWtEq18zT6j9 > read_file5,,0:00:00.256962,1674062748.213076,0.256962
byungkeun_kr,ipfs cat QmX3VpwjqJR6yBB7QkGd8v2HvP22oqdqVLYWtEq18zT6j9 > read_file5,,0:00:00.296066,1674062749.875912,0.296066
yeongbin_us,head -c 10240 < /dev/urandom > test_file6,,0:00:00.012602,1674062751.272461,0.012602
yeongbin_us,ipfs add test_file6,QmaP1pamAEUUeaVwqQEwEbRjgKnkxe6xct3C4w8NP1Cy9x,0:00:00.152653,1674062752.773866,0.152653
taekyung_kr,ipfs cat QmaP1pamAEUUeaVwqQEwEbRjgKnkxe6xct3C4w8NP1Cy9x > read_file6,,0:00:00.609435,1674062756.299497,0.609435
yeongbin_kr,ipfs cat QmaP1pamAEUUeaVwqQEwEbRjgKnkxe6xct3C4w8NP1Cy9x > read_file6,,0:00:00.163295,1674062758.187064,0.163295
byungkeun_us,ipfs cat QmaP1pamAEUUeaVwqQEwEbRjgKnkxe6xct3C4w8NP1Cy9x > read_file6,,0:00:00.612983,1674062760.134771,0.612983
byungkeun_kr,ipfs cat QmaP1pamAEUUeaVwqQEwEbRjgKnkxe6xct3C4w8NP1Cy9x > read_file6,,0:00:00.337060,1674062761.861166,0.33706
yeongbin_us,head -c 51200 < /dev/urandom > test_file7,,0:00:00.014085,1674062763.272407,0.014085
yeongbin_us,ipfs add test_file7,QmeFQ2rfWAaubrgWo37YFgYvpBqoCu8kQP7QZBwHaZijR6,0:00:00.156348,1674062764.807304,0.156348
taekyung_kr,ipfs cat QmeFQ2rfWAaubrgWo37YFgYvpBqoCu8kQP7QZBwHaZijR6 > read_file7,,0:00:00.900875,1674062768.688755,0.900875
yeongbin_kr,ipfs cat QmeFQ2rfWAaubrgWo37YFgYvpBqoCu8kQP7QZBwHaZijR6 > read_file7,,0:00:00.236912,1674062770.60183,0.236912
byungkeun_us,ipfs cat QmeFQ2rfWAaubrgWo37YFgYvpBqoCu8kQP7QZBwHaZijR6 > read_file7,,0:00:00.429009,1674062772.444866,0.429009
byungkeun_kr,ipfs cat QmeFQ2rfWAaubrgWo37YFgYvpBqoCu8kQP7QZBwHaZijR6 > read_file7,,0:00:00.372933,1674062774.195849,0.372933
yeongbin_us,head -c 51200 < /dev/urandom > test_file8,,0:00:00.014001,1674062775.649826,0.014001
yeongbin_us,ipfs add test_file8,QmdP6keVeq27FZXWW6Bvxh86rRLFstSams25ixtoAhzK4w,0:00:00.144421,1674062777.14442,0.144421
taekyung_kr,ipfs cat QmdP6keVeq27FZXWW6Bvxh86rRLFstSams25ixtoAhzK4w > read_file8,,0:00:00.911172,1674062780.948837,0.911172
yeongbin_kr,ipfs cat QmdP6keVeq27FZXWW6Bvxh86rRLFstSams25ixtoAhzK4w > read_file8,,0:00:00.419336,1674062783.090113,0.419336
byungkeun_us,ipfs cat QmdP6keVeq27FZXWW6Bvxh86rRLFstSams25ixtoAhzK4w > read_file8,,0:00:00.395464,1674062784.804332,0.395464
byungkeun_kr,ipfs cat QmdP6keVeq27FZXWW6Bvxh86rRLFstSams25ixtoAhzK4w > read_file8,,0:00:00.332244,1674062786.509372,0.332244
yeongbin_us,head -c 102400 < /dev/urandom > test_file9,,0:00:00.015795,1674062787.945045,0.015795
yeongbin_us,ipfs add test_file9,QmQScZ5HsZb2GLmU39cw3rzHXHuHRnf4Fv4xqArZNEtXZp,0:00:00.152695,1674062789.442213,0.152695
taekyung_kr,ipfs cat QmQScZ5HsZb2GLmU39cw3rzHXHuHRnf4Fv4xqArZNEtXZp > read_file9,,0:00:01.068758,1674062793.468463,1.068758
yeongbin_kr,ipfs cat QmQScZ5HsZb2GLmU39cw3rzHXHuHRnf4Fv4xqArZNEtXZp > read_file9,,0:00:00.232589,1674062795.422973,0.232589
byungkeun_us,ipfs cat QmQScZ5HsZb2GLmU39cw3rzHXHuHRnf4Fv4xqArZNEtXZp > read_file9,,0:00:00.540250,1674062797.348991,0.54025
byungkeun_kr,ipfs cat QmQScZ5HsZb2GLmU39cw3rzHXHuHRnf4Fv4xqArZNEtXZp > read_file9,,0:00:00.383330,1674062799.113281,0.38333
yeongbin_us,head -c 102400 < /dev/urandom > test_file10,,0:00:00.016224,1674062800.536618,0.016224
yeongbin_us,ipfs add test_file10,QmRby5VeYLhpaPqX6xNmQbvYf6CDE7rpSBWXzp9913iFPa,0:00:00.155672,1674062802.019637,0.155672
taekyung_kr,ipfs cat QmRby5VeYLhpaPqX6xNmQbvYf6CDE7rpSBWXzp9913iFPa > read_file10,,0:00:01.200756,1674062806.150363,1.200756
yeongbin_kr,ipfs cat QmRby5VeYLhpaPqX6xNmQbvYf6CDE7rpSBWXzp9913iFPa > read_file10,,0:00:00.320896,1674062808.175227,0.320896
byungkeun_us,ipfs cat QmRby5VeYLhpaPqX6xNmQbvYf6CDE7rpSBWXzp9913iFPa > read_file10,,0:00:00.445871,1674062809.960128,0.445871
byungkeun_kr,ipfs cat QmRby5VeYLhpaPqX6xNmQbvYf6CDE7rpSBWXzp9913iFPa > read_file10,,0:00:00.257479,1674062811.585285,0.257479
yeongbin_us,head -c 512000 < /dev/urandom > test_file11,,0:00:00.030558,1674062813.007689,0.030558
yeongbin_us,ipfs add test_file11,QmVS99ceMfVvdLPECf8LeTYAo4JKUMESsTQQMePq4GuUuV,0:00:00.214510,1674062814.638108,0.21451
taekyung_kr,ipfs cat QmVS99ceMfVvdLPECf8LeTYAo4JKUMESsTQQMePq4GuUuV > read_file11,,0:00:01.692716,1674062819.233469,1.692716
yeongbin_kr,ipfs cat QmVS99ceMfVvdLPECf8LeTYAo4JKUMESsTQQMePq4GuUuV > read_file11,,0:00:00.469098,1674062821.375532,0.469098
byungkeun_us,ipfs cat QmVS99ceMfVvdLPECf8LeTYAo4JKUMESsTQQMePq4GuUuV > read_file11,,0:00:01.919287,1674062824.638512,1.919287
byungkeun_kr,ipfs cat QmVS99ceMfVvdLPECf8LeTYAo4JKUMESsTQQMePq4GuUuV > read_file11,,0:00:03.117378,1674062829.198131,3.117378
yeongbin_us,head -c 512000 < /dev/urandom > test_file12,,0:00:00.031332,1674062830.598825,0.031332
yeongbin_us,ipfs add test_file12,QmT8zD6G9bXbUAtyktDTwpHoa8J4cikTAjPaqXVjZRsbDh,0:00:00.213212,1674062832.169369,0.213212
taekyung_kr,ipfs cat QmT8zD6G9bXbUAtyktDTwpHoa8J4cikTAjPaqXVjZRsbDh > read_file12,,0:00:01.615671,1674062836.688215,1.615671
yeongbin_kr,ipfs cat QmT8zD6G9bXbUAtyktDTwpHoa8J4cikTAjPaqXVjZRsbDh > read_file12,,0:00:00.898918,1674062839.284177,0.898918
byungkeun_us,ipfs cat QmT8zD6G9bXbUAtyktDTwpHoa8J4cikTAjPaqXVjZRsbDh > read_file12,,0:00:01.234766,1674062841.928496,1.234766
byungkeun_kr,ipfs cat QmT8zD6G9bXbUAtyktDTwpHoa8J4cikTAjPaqXVjZRsbDh > read_file12,,0:00:00.494269,1674062843.817839,0.494269
yeongbin_us,head -c 1048576 < /dev/urandom > test_file13,,0:00:00.049796,1674062845.319354,0.049796
yeongbin_us,ipfs add test_file13,QmUCRX1HybtDuEjpzqhDBdXhQMRkBoBdPhSsGcZ8zD5a9B,0:00:00.280574,1674062846.946779,0.280574
taekyung_kr,ipfs cat QmUCRX1HybtDuEjpzqhDBdXhQMRkBoBdPhSsGcZ8zD5a9B > read_file13,,0:00:02.574191,1674062852.406832,2.574191
yeongbin_kr,ipfs cat QmUCRX1HybtDuEjpzqhDBdXhQMRkBoBdPhSsGcZ8zD5a9B > read_file13,,0:00:00.643840,1674062854.749942,0.64384
byungkeun_us,ipfs cat QmUCRX1HybtDuEjpzqhDBdXhQMRkBoBdPhSsGcZ8zD5a9B > read_file13,,0:00:01.625416,1674062857.789897,1.625416
byungkeun_kr,ipfs cat QmUCRX1HybtDuEjpzqhDBdXhQMRkBoBdPhSsGcZ8zD5a9B > read_file13,,0:00:00.744644,1674062859.926258,0.744644
