client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
byungkeun_us,head -c 10000000 < /dev/urandom > test_file1,,0:00:00.370013,1674906237.992374,0.370013
byungkeun_us,ipfs add test_file1,QmTXAntajjPqTsUHkRtHit1UMjfk3K82of9mGEC7sq3TZE,0:00:01.445106,1674906240.80141,1.445106
taekyung_kr,ipfs cat QmTXAntajjPqTsUHkRtHit1UMjfk3K82of9mGEC7sq3TZE > read_file1,,0:00:08.665866,1674906252.381616,8.665866
byungkeun_kr,ipfs cat QmTXAntajjPqTsUHkRtHit1UMjfk3K82of9mGEC7sq3TZE > read_file1,,0:00:04.291287,1674906258.390411,4.291287
yeongbin_us,ipfs cat QmTXAntajjPqTsUHkRtHit1UMjfk3K82of9mGEC7sq3TZE > read_file1,,0:00:06.070048,1674906265.901324,6.070048
byungkil_kr,ipfs cat QmTXAntajjPqTsUHkRtHit1UMjfk3K82of9mGEC7sq3TZE > read_file1,,0:00:06.064809,1674906273.513682,6.064809
yeongbin_kr,ipfs cat QmTXAntajjPqTsUHkRtHit1UMjfk3K82of9mGEC7sq3TZE > read_file1,,0:00:02.640343,1674906277.242807,2.640343
byungkeun_us,head -c 10000000 < /dev/urandom > test_file2,,0:00:00.378565,1674906279.139938,0.378565
byungkeun_us,ipfs add test_file2,QmYSaYNR7B5DzGKBHDPDCreg98WUTuMe8qw8ULbiy91ZV4,0:00:01.110474,1674906281.665971,1.110474
taekyung_kr,ipfs cat QmYSaYNR7B5DzGKBHDPDCreg98WUTuMe8qw8ULbiy91ZV4 > read_file2,,0:00:10.168983,1674906294.800075,10.168983
byungkeun_kr,ipfs cat QmYSaYNR7B5DzGKBHDPDCreg98WUTuMe8qw8ULbiy91ZV4 > read_file2,,0:00:03.031616,1674906299.516117,3.031616
byungkil_kr,ipfs cat QmYSaYNR7B5DzGKBHDPDCreg98WUTuMe8qw8ULbiy91ZV4 > read_file2,,0:00:02.829578,1674906303.870828,2.829578
yeongbin_us,ipfs cat QmYSaYNR7B5DzGKBHDPDCreg98WUTuMe8qw8ULbiy91ZV4 > read_file2,,0:00:06.744867,1674906312.082502,6.744867
yeongbin_kr,ipfs cat QmYSaYNR7B5DzGKBHDPDCreg98WUTuMe8qw8ULbiy91ZV4 > read_file2,,0:00:02.959544,1674906315.957181,2.959544
byungkeun_us,head -c 10000000 < /dev/urandom > test_file3,,0:00:00.369157,1674906317.790453,0.369157
byungkeun_us,ipfs add test_file3,QmSB7QEYHTsJ4kAC1CXDZMrh73haKjEdj3BqZf63CT4mfU,0:00:01.425224,1674906320.579515,1.425224
taekyung_kr,ipfs cat QmSB7QEYHTsJ4kAC1CXDZMrh73haKjEdj3BqZf63CT4mfU > read_file3,,0:00:08.491975,1674906332.10415,8.491975
yeongbin_us,ipfs cat QmSB7QEYHTsJ4kAC1CXDZMrh73haKjEdj3BqZf63CT4mfU > read_file3,,0:00:09.501188,1674906343.223901,9.501188
byungkeun_kr,ipfs cat QmSB7QEYHTsJ4kAC1CXDZMrh73haKjEdj3BqZf63CT4mfU > read_file3,,0:00:04.016512,1674906348.708968,4.016512
byungkil_kr,ipfs cat QmSB7QEYHTsJ4kAC1CXDZMrh73haKjEdj3BqZf63CT4mfU > read_file3,,0:00:02.923379,1674906353.107197,2.923379
yeongbin_kr,ipfs cat QmSB7QEYHTsJ4kAC1CXDZMrh73haKjEdj3BqZf63CT4mfU > read_file3,,0:00:02.582276,1674906356.794401,2.582276
byungkeun_us,head -c 10000000 < /dev/urandom > test_file4,,0:00:00.378538,1674906358.612345,0.378538
byungkeun_us,ipfs add test_file4,QmeKqqhmVd42k22yBQeNGiA8ub4oeNSAVPw24QzyjegH7Q,0:00:01.367271,1674906361.33131,1.367271
taekyung_kr,ipfs cat QmeKqqhmVd42k22yBQeNGiA8ub4oeNSAVPw24QzyjegH7Q > read_file4,,0:00:09.314860,1674906373.597999,9.31486
yeongbin_us,ipfs cat QmeKqqhmVd42k22yBQeNGiA8ub4oeNSAVPw24QzyjegH7Q > read_file4,,0:00:07.354283,1674906382.626427,7.354283
byungkil_kr,ipfs cat QmeKqqhmVd42k22yBQeNGiA8ub4oeNSAVPw24QzyjegH7Q > read_file4,,0:00:02.817373,1674906386.860701,2.817373
byungkeun_kr,ipfs cat QmeKqqhmVd42k22yBQeNGiA8ub4oeNSAVPw24QzyjegH7Q > read_file4,,0:00:02.949238,1674906391.336165,2.949238
yeongbin_kr,ipfs cat QmeKqqhmVd42k22yBQeNGiA8ub4oeNSAVPw24QzyjegH7Q > read_file4,,0:00:02.393032,1674906394.695178,2.393032
byungkeun_us,head -c 10000000 < /dev/urandom > test_file5,,0:00:00.371811,1674906396.492408,0.371811
byungkeun_us,ipfs add test_file5,QmVtwSrXSU3RnCiS6LpTdJWHriQWVSKEpP7gs9nDUaH9XP,0:00:18.028184,1674906415.889079,18.028184
taekyung_kr,ipfs cat QmVtwSrXSU3RnCiS6LpTdJWHriQWVSKEpP7gs9nDUaH9XP > read_file5,,0:00:08.799458,1674906427.729064,8.799458
byungkil_kr,ipfs cat QmVtwSrXSU3RnCiS6LpTdJWHriQWVSKEpP7gs9nDUaH9XP > read_file5,,0:00:03.073892,1674906432.619563,3.073892
byungkeun_kr,ipfs cat QmVtwSrXSU3RnCiS6LpTdJWHriQWVSKEpP7gs9nDUaH9XP > read_file5,,0:00:03.410684,1674906437.53991,3.410684
yeongbin_us,ipfs cat QmVtwSrXSU3RnCiS6LpTdJWHriQWVSKEpP7gs9nDUaH9XP > read_file5,,0:00:06.805288,1674906445.836628,6.805288
yeongbin_kr,ipfs cat QmVtwSrXSU3RnCiS6LpTdJWHriQWVSKEpP7gs9nDUaH9XP > read_file5,,0:00:02.395469,1674906449.19711,2.395469
byungkeun_us,head -c 10000000 < /dev/urandom > test_file6,,0:00:00.372398,1674906450.994758,0.372398
byungkeun_us,ipfs add test_file6,QmZjxPa125bJ53JLBzysDwKtfCpyXeayu71gY3iWBHUeuj,0:00:02.335043,1674906454.676887,2.335043
taekyung_kr,ipfs cat QmZjxPa125bJ53JLBzysDwKtfCpyXeayu71gY3iWBHUeuj > read_file6,,0:00:09.359986,1674906466.977141,9.359986
