client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
taekyung_kr,head -c 1024 < /dev/urandom > test_file1,,0:00:00.035136,1674039576.256358,0.035136
taekyung_kr,ipfs add test_file1,QmaaCoxWDWiDuePUdnbCH3rxuzGoUC9MBfXKYsrxtPo9VE,0:00:00.358618,1674039579.782317,0.358618
yeongbin_kr,ipfs cat QmaaCoxWDWiDuePUdnbCH3rxuzGoUC9MBfXKYsrxtPo9VE > read_file1,,0:00:00.170289,1674039581.580687,0.170289
yeongbin_us,ipfs cat QmaaCoxWDWiDuePUdnbCH3rxuzGoUC9MBfXKYsrxtPo9VE > read_file1,,0:00:00.435415,1674039583.392133,0.435415
taekyung_kr,head -c 1024 < /dev/urandom > test_file2,,0:00:00.034938,1674039586.317833,0.034938
taekyung_kr,ipfs add test_file2,QmZwp1NkJLngvG472CFh5nr8ddyY5iWkQwLN8RzgaUMBAH,0:00:00.370955,1674039589.863234,0.370955
yeongbin_kr,ipfs cat QmZwp1NkJLngvG472CFh5nr8ddyY5iWkQwLN8RzgaUMBAH > read_file2,,0:00:00.156673,1674039591.697126,0.156673
yeongbin_us,ipfs cat QmZwp1NkJLngvG472CFh5nr8ddyY5iWkQwLN8RzgaUMBAH > read_file2,,0:00:00.460376,1674039593.581321,0.460376
taekyung_kr,head -c 5120 < /dev/urandom > test_file3,,0:00:00.035066,1674039596.524867,0.035066
taekyung_kr,ipfs add test_file3,Qmad9gTSEMJajEnZfhGGddtYzkDSJXDLdyoksP2W2urRbU,0:00:00.386438,1674039600.086795,0.386438
yeongbin_kr,ipfs cat Qmad9gTSEMJajEnZfhGGddtYzkDSJXDLdyoksP2W2urRbU > read_file3,,0:00:00.146179,1674039601.953716,0.146179
yeongbin_us,ipfs cat Qmad9gTSEMJajEnZfhGGddtYzkDSJXDLdyoksP2W2urRbU > read_file3,,0:00:00.410775,1674039603.773601,0.410775
taekyung_kr,head -c 5120 < /dev/urandom > test_file4,,0:00:00.035680,1674039606.696668,0.03568
