client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
yeongbin_us,head -c 10000000 < /dev/urandom > test_file1,,0:00:00.372812,1677732045.972103,0.372812
yeongbin_us,ipfs add test_file1,QmebrnpQNF4auqFM5br6zuxx41GBg7E4mjzqSiT5GkdwPZ,0:00:00.786154,1677732048.07369,0.786154
taekyung_kr,ipfs cat QmebrnpQNF4auqFM5br6zuxx41GBg7E4mjzqSiT5GkdwPZ > read_file1,,0:00:21.685087,1677732072.680901,21.685087
byungkil_kr,ipfs cat QmebrnpQNF4auqFM5br6zuxx41GBg7E4mjzqSiT5GkdwPZ > read_file1,,0:00:03.940559,1677732078.31676,3.940559
hokeunkim_kr,ipfs cat QmebrnpQNF4auqFM5br6zuxx41GBg7E4mjzqSiT5GkdwPZ > read_file1,,0:00:04.551594,1677732084.500243,4.551594
yeongbin_kr,ipfs cat QmebrnpQNF4auqFM5br6zuxx41GBg7E4mjzqSiT5GkdwPZ > read_file1,,0:00:03.241115,1677732088.801958,3.241115
yeongbin_us,head -c 10000000 < /dev/urandom > test_file2,,0:00:00.160179,1677732090.373985,0.160179
yeongbin_us,ipfs add test_file2,QmdLFBbzSqizjGsprDx9DhvFqPiGkLrr5trb2SzCx2yJoM,0:00:01.468312,1677732093.182547,1.468312
taekyung_kr,ipfs cat QmdLFBbzSqizjGsprDx9DhvFqPiGkLrr5trb2SzCx2yJoM > read_file2,,0:00:15.637442,1677732111.73933,15.637442
hokeunkim_kr,ipfs cat QmdLFBbzSqizjGsprDx9DhvFqPiGkLrr5trb2SzCx2yJoM > read_file2,,0:00:05.604406,1677732119.163699,5.604406
byungkil_kr,ipfs cat QmdLFBbzSqizjGsprDx9DhvFqPiGkLrr5trb2SzCx2yJoM > read_file2,,0:00:03.411922,1677732124.262344,3.411922
yeongbin_kr,ipfs cat QmdLFBbzSqizjGsprDx9DhvFqPiGkLrr5trb2SzCx2yJoM > read_file2,,0:00:02.697578,1677732127.943256,2.697578
yeongbin_us,head -c 10000000 < /dev/urandom > test_file3,,0:00:00.163129,1677732129.479981,0.163129
