client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
yeongbin_us,head -c 1024 < /dev/urandom > test_file1,,0:00:00.012310,1674042682.757159,0.01231
yeongbin_us,ipfs add test_file1,QmWMJACZzzsRUoY7VkxDfe3iEFsaMhngC5g45YVSr9TEcd,0:00:00.137920,1674042684.233774,0.13792
taekyung_kr,ipfs cat QmWMJACZzzsRUoY7VkxDfe3iEFsaMhngC5g45YVSr9TEcd > read_file1,,0:00:00.594945,1674042687.718313,0.594945
yeongbin_kr,ipfs cat QmWMJACZzzsRUoY7VkxDfe3iEFsaMhngC5g45YVSr9TEcd > read_file1,,0:00:00.143083,1674042689.535568,0.143083
byungkeun_us,ipfs cat QmWMJACZzzsRUoY7VkxDfe3iEFsaMhngC5g45YVSr9TEcd > read_file1,,0:00:00.341255,1674042691.255704,0.341255
byungkeun_kr,ipfs cat QmWMJACZzzsRUoY7VkxDfe3iEFsaMhngC5g45YVSr9TEcd > read_file1,,0:00:00.182638,1674042692.896073,0.182638
yeongbin_us,head -c 1024 < /dev/urandom > test_file2,,0:00:00.012379,1674042694.273243,0.012379
yeongbin_us,ipfs add test_file2,QmRuq6As6qvEG5k8Zte4KFRXr1NK8pb7yxgvBMHzCHN3F3,0:00:00.152752,1674042695.772434,0.152752
taekyung_kr,ipfs cat QmRuq6As6qvEG5k8Zte4KFRXr1NK8pb7yxgvBMHzCHN3F3 > read_file2,,0:00:00.593352,1674042699.280942,0.593352
yeongbin_kr,ipfs cat QmRuq6As6qvEG5k8Zte4KFRXr1NK8pb7yxgvBMHzCHN3F3 > read_file2,,0:00:00.142949,1674042701.082291,0.142949
byungkeun_us,ipfs cat QmRuq6As6qvEG5k8Zte4KFRXr1NK8pb7yxgvBMHzCHN3F3 > read_file2,,0:00:00.244922,1674042702.692267,0.244922
byungkeun_kr,ipfs cat QmRuq6As6qvEG5k8Zte4KFRXr1NK8pb7yxgvBMHzCHN3F3 > read_file2,,0:00:00.177091,1674042704.252435,0.177091
yeongbin_us,head -c 5120 < /dev/urandom > test_file3,,0:00:00.012562,1674042705.674891,0.012562
yeongbin_us,ipfs add test_file3,Qmb6F2XewtZPWg6MSVqqKF4Zm6pBsu3JoHU577aQHX8jQF,0:00:00.138330,1674042707.161115,0.13833
taekyung_kr,ipfs cat Qmb6F2XewtZPWg6MSVqqKF4Zm6pBsu3JoHU577aQHX8jQF > read_file3,,0:00:00.635458,1674042710.66347,0.635458
yeongbin_kr,ipfs cat Qmb6F2XewtZPWg6MSVqqKF4Zm6pBsu3JoHU577aQHX8jQF > read_file3,,0:00:00.150457,1674042712.486421,0.150457
byungkeun_us,ipfs cat Qmb6F2XewtZPWg6MSVqqKF4Zm6pBsu3JoHU577aQHX8jQF > read_file3,,0:00:00.262058,1674042714.12818,0.262058
byungkeun_kr,ipfs cat Qmb6F2XewtZPWg6MSVqqKF4Zm6pBsu3JoHU577aQHX8jQF > read_file3,,0:00:00.307170,1674042715.822378,0.30717
yeongbin_us,head -c 5120 < /dev/urandom > test_file4,,0:00:00.012520,1674042717.24076,0.01252
yeongbin_us,ipfs add test_file4,QmWnkQaYmdaYhksrs32netdvuxPsVpFUXKqmYtabdpec8E,0:00:00.151942,1674042718.716013,0.151942
taekyung_kr,ipfs cat QmWnkQaYmdaYhksrs32netdvuxPsVpFUXKqmYtabdpec8E > read_file4,,0:00:00.705995,1674042722.327777,0.705995
yeongbin_kr,ipfs cat QmWnkQaYmdaYhksrs32netdvuxPsVpFUXKqmYtabdpec8E > read_file4,,0:00:00.164003,1674042724.161404,0.164003
byungkeun_us,ipfs cat QmWnkQaYmdaYhksrs32netdvuxPsVpFUXKqmYtabdpec8E > read_file4,,0:00:00.925417,1674042726.465788,0.925417
byungkeun_kr,ipfs cat QmWnkQaYmdaYhksrs32netdvuxPsVpFUXKqmYtabdpec8E > read_file4,,0:00:00.180474,1674042728.002949,0.180474
yeongbin_us,head -c 10240 < /dev/urandom > test_file5,,0:00:00.012899,1674042729.383875,0.012899
