client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
byungkeun_us,head -c 10000000 < /dev/urandom > test_file1,,0:00:00.373040,1675063656.937918,0.37304
byungkeun_us,ipfs add test_file1,QmNdj2zETn3ZBTMsMXaD7e3fhiaQ5S66vmBLRDjxowbGEC,0:00:04.267466,1675063662.575462,4.267466
byungkeun_kr,ipfs cat QmNdj2zETn3ZBTMsMXaD7e3fhiaQ5S66vmBLRDjxowbGEC > read_file1,,0:00:10.406343,1675063674.396827,10.406343
yeongbin_us,ipfs cat QmNdj2zETn3ZBTMsMXaD7e3fhiaQ5S66vmBLRDjxowbGEC > read_file1,,0:00:10.160865,1675063685.996032,10.160865
byungkil_kr,ipfs cat QmNdj2zETn3ZBTMsMXaD7e3fhiaQ5S66vmBLRDjxowbGEC > read_file1,,0:00:04.841860,1675063692.35719,4.84186
taekyung_kr,ipfs cat QmNdj2zETn3ZBTMsMXaD7e3fhiaQ5S66vmBLRDjxowbGEC > read_file1,,0:00:04.886922,1675063700.206223,4.886922
hokeunkim_kr,ipfs cat QmNdj2zETn3ZBTMsMXaD7e3fhiaQ5S66vmBLRDjxowbGEC > read_file1,,0:00:04.437466,1675063706.391554,4.437466
yeongbin_kr,ipfs cat QmNdj2zETn3ZBTMsMXaD7e3fhiaQ5S66vmBLRDjxowbGEC > read_file1,,0:00:15.327914,1675063722.282695,15.327914
byungkeun_us,head -c 10000000 < /dev/urandom > test_file2,,0:00:00.371711,1675063724.389345,0.371711
byungkeun_us,ipfs add test_file2,QmVFe3v14onh8veaBnSH3cp2ReG85sMjiooDKrk4kGT6ZC,0:00:01.138021,1675063726.886028,1.138021
byungkeun_kr,ipfs cat QmVFe3v14onh8veaBnSH3cp2ReG85sMjiooDKrk4kGT6ZC > read_file2,,0:00:09.680658,1675063737.966913,9.680658
yeongbin_us,ipfs cat QmVFe3v14onh8veaBnSH3cp2ReG85sMjiooDKrk4kGT6ZC > read_file2,,0:00:06.778455,1675063746.136219,6.778455
byungkil_kr,ipfs cat QmVFe3v14onh8veaBnSH3cp2ReG85sMjiooDKrk4kGT6ZC > read_file2,,0:00:03.985268,1675063751.611263,3.985268
hokeunkim_kr,ipfs cat QmVFe3v14onh8veaBnSH3cp2ReG85sMjiooDKrk4kGT6ZC > read_file2,,0:00:04.461862,1675063757.606756,4.461862
taekyung_kr,ipfs cat QmVFe3v14onh8veaBnSH3cp2ReG85sMjiooDKrk4kGT6ZC > read_file2,,0:00:06.557350,1675063767.26446,6.55735
yeongbin_kr,ipfs cat QmVFe3v14onh8veaBnSH3cp2ReG85sMjiooDKrk4kGT6ZC > read_file2,,0:00:02.979830,1675063771.038463,2.97983
byungkeun_us,head -c 10000000 < /dev/urandom > test_file3,,0:00:00.372564,1675063773.140926,0.372564
byungkeun_us,ipfs add test_file3,QmarEHQ3QYWaHwLckXZHsY183nYTnh8TEoFifSSyJTfA1e,0:00:01.454878,1675063775.908377,1.454878
byungkeun_kr,ipfs cat QmarEHQ3QYWaHwLckXZHsY183nYTnh8TEoFifSSyJTfA1e > read_file3,,0:00:09.379082,1675063786.671676,9.379082
yeongbin_us,ipfs cat QmarEHQ3QYWaHwLckXZHsY183nYTnh8TEoFifSSyJTfA1e > read_file3,,0:00:07.544199,1675063795.67393,7.544199
taekyung_kr,ipfs cat QmarEHQ3QYWaHwLckXZHsY183nYTnh8TEoFifSSyJTfA1e > read_file3,,0:00:04.177134,1675063802.775365,4.177134
byungkil_kr,ipfs cat QmarEHQ3QYWaHwLckXZHsY183nYTnh8TEoFifSSyJTfA1e > read_file3,,0:00:04.425588,1675063808.883951,4.425588
hokeunkim_kr,ipfs cat QmarEHQ3QYWaHwLckXZHsY183nYTnh8TEoFifSSyJTfA1e > read_file3,,0:00:03.634488,1675063814.030787,3.634488
yeongbin_kr,ipfs cat QmarEHQ3QYWaHwLckXZHsY183nYTnh8TEoFifSSyJTfA1e > read_file3,,0:00:02.216697,1675063816.763628,2.216697
byungkeun_us,head -c 10000000 < /dev/urandom > test_file4,,0:00:00.372631,1675063818.838735,0.372631
byungkeun_us,ipfs add test_file4,QmdVH4zVSbEC7jqKqpnYFwN9cd2D8zFLYKXaMwu1bYQWtf,0:00:01.334751,1675063821.499542,1.334751
byungkeun_kr,ipfs cat QmdVH4zVSbEC7jqKqpnYFwN9cd2D8zFLYKXaMwu1bYQWtf > read_file4,,0:00:10.169470,1675063833.054066,10.16947
yeongbin_us,ipfs cat QmdVH4zVSbEC7jqKqpnYFwN9cd2D8zFLYKXaMwu1bYQWtf > read_file4,,0:00:07.500324,1675063841.968695,7.500324
taekyung_kr,ipfs cat QmdVH4zVSbEC7jqKqpnYFwN9cd2D8zFLYKXaMwu1bYQWtf > read_file4,,0:00:03.761177,1675063848.631964,3.761177
hokeunkim_kr,ipfs cat QmdVH4zVSbEC7jqKqpnYFwN9cd2D8zFLYKXaMwu1bYQWtf > read_file4,,0:00:05.420737,1675063855.79698,5.420737
byungkil_kr,ipfs cat QmdVH4zVSbEC7jqKqpnYFwN9cd2D8zFLYKXaMwu1bYQWtf > read_file4,,0:00:03.410589,1675063860.815861,3.410589
yeongbin_kr,ipfs cat QmdVH4zVSbEC7jqKqpnYFwN9cd2D8zFLYKXaMwu1bYQWtf > read_file4,,0:00:02.004926,1675063863.384131,2.004926
byungkeun_us,head -c 10000000 < /dev/urandom > test_file5,,0:00:00.375861,1675063865.504001,0.375861
byungkeun_us,ipfs add test_file5,QmU8KuDBjHm7kvGGEtVe9vdA3uFdi1hAnBibuhRq87MGpb,0:00:27.108973,1675063893.938905,27.108973
byungkeun_kr,ipfs cat QmU8KuDBjHm7kvGGEtVe9vdA3uFdi1hAnBibuhRq87MGpb > read_file5,,0:00:09.054169,1675063904.386621,9.054169
yeongbin_us,ipfs cat QmU8KuDBjHm7kvGGEtVe9vdA3uFdi1hAnBibuhRq87MGpb > read_file5,,0:00:08.046777,1675063914.014507,8.046777
hokeunkim_kr,ipfs cat QmU8KuDBjHm7kvGGEtVe9vdA3uFdi1hAnBibuhRq87MGpb > read_file5,,0:00:06.096048,1675063921.580999,6.096048
byungkil_kr,ipfs cat QmU8KuDBjHm7kvGGEtVe9vdA3uFdi1hAnBibuhRq87MGpb > read_file5,,0:00:03.421541,1675063926.565496,3.421541
taekyung_kr,ipfs cat QmU8KuDBjHm7kvGGEtVe9vdA3uFdi1hAnBibuhRq87MGpb > read_file5,,0:00:04.050877,1675063933.622787,4.050877
yeongbin_kr,ipfs cat QmU8KuDBjHm7kvGGEtVe9vdA3uFdi1hAnBibuhRq87MGpb > read_file5,,0:00:02.127094,1675063936.442491,2.127094
byungkeun_us,head -c 10000000 < /dev/urandom > test_file6,,0:00:00.371785,1675063938.529404,0.371785
byungkeun_us,ipfs add test_file6,QmS8GJncZt1k6mtYDHrBD6VTgnjusoypyNHGeDP9fe3TQe,0:00:01.578295,1675063941.437619,1.578295
byungkeun_kr,ipfs cat QmS8GJncZt1k6mtYDHrBD6VTgnjusoypyNHGeDP9fe3TQe > read_file6,,0:00:09.322650,1675063952.244277,9.32265
yeongbin_us,ipfs cat QmS8GJncZt1k6mtYDHrBD6VTgnjusoypyNHGeDP9fe3TQe > read_file6,,0:00:07.589224,1675063961.251066,7.589224
hokeunkim_kr,ipfs cat QmS8GJncZt1k6mtYDHrBD6VTgnjusoypyNHGeDP9fe3TQe > read_file6,,0:00:03.850580,1675063966.586626,3.85058
taekyung_kr,ipfs cat QmS8GJncZt1k6mtYDHrBD6VTgnjusoypyNHGeDP9fe3TQe > read_file6,,0:00:10.478531,1675063980.053631,10.478531
byungkil_kr,ipfs cat QmS8GJncZt1k6mtYDHrBD6VTgnjusoypyNHGeDP9fe3TQe > read_file6,,0:00:03.766370,1675063985.589974,3.76637
yeongbin_kr,ipfs cat QmS8GJncZt1k6mtYDHrBD6VTgnjusoypyNHGeDP9fe3TQe > read_file6,,0:00:03.664849,1675063989.769797,3.664849
byungkeun_us,head -c 10000000 < /dev/urandom > test_file7,,0:00:00.372967,1675063991.910767,0.372967
byungkeun_us,ipfs add test_file7,QmWjk2VgsxiCWoipYJgTufmfLVKk8U4rp56sK3egZupRFe,0:00:01.770642,1675063995.026723,1.770642
byungkeun_kr,ipfs cat QmWjk2VgsxiCWoipYJgTufmfLVKk8U4rp56sK3egZupRFe > read_file7,,0:00:09.723441,1675064006.146819,9.723441
byungkil_kr,ipfs cat QmWjk2VgsxiCWoipYJgTufmfLVKk8U4rp56sK3egZupRFe > read_file7,,0:00:03.479542,1675064011.167581,3.479542
yeongbin_us,ipfs cat QmWjk2VgsxiCWoipYJgTufmfLVKk8U4rp56sK3egZupRFe > read_file7,,0:00:07.281237,1675064019.843665,7.281237
taekyung_kr,ipfs cat QmWjk2VgsxiCWoipYJgTufmfLVKk8U4rp56sK3egZupRFe > read_file7,,0:00:07.831684,1675064030.718573,7.831684
hokeunkim_kr,ipfs cat QmWjk2VgsxiCWoipYJgTufmfLVKk8U4rp56sK3egZupRFe > read_file7,,0:00:05.089644,1675064037.607965,5.089644
yeongbin_kr,ipfs cat QmWjk2VgsxiCWoipYJgTufmfLVKk8U4rp56sK3egZupRFe > read_file7,,0:00:02.433596,1675064040.647565,2.433596
byungkeun_us,head -c 10000000 < /dev/urandom > test_file8,,0:00:00.374056,1675064042.796687,0.374056
byungkeun_us,ipfs add test_file8,QmdESM3fuPKBi7mf8TtciTLUBaYXYWqSEHLf5PYmPDbULH,0:00:02.763739,1675064046.882179,2.763739
byungkeun_kr,ipfs cat QmdESM3fuPKBi7mf8TtciTLUBaYXYWqSEHLf5PYmPDbULH > read_file8,,0:00:09.139907,1675064057.429747,9.139907
