client_id,command,Hash value,Duration of Time,Timestamp,Duration of Time(sec)
byungkeun_us,head -c 10000000 < /dev/urandom > test_file1,,0:00:00.375708,1674975001.294911,0.375708
byungkeun_us,ipfs add test_file1,QmNNUnmJhNHKViGginkpwX8aw2Pgm7RNfx63SDBqMwvCis,0:00:03.024775,1674975005.940996,3.024775
byungkeun_kr,ipfs cat QmNNUnmJhNHKViGginkpwX8aw2Pgm7RNfx63SDBqMwvCis > read_file1,,0:00:17.314697,1674975024.693248,17.314697
yeongbin_us,ipfs cat QmNNUnmJhNHKViGginkpwX8aw2Pgm7RNfx63SDBqMwvCis > read_file1,,0:00:07.685336,1674975033.908174,7.685336
byungkil_kr,ipfs cat QmNNUnmJhNHKViGginkpwX8aw2Pgm7RNfx63SDBqMwvCis > read_file1,,0:00:04.702331,1674975040.337769,4.702331
yeongbin_kr,ipfs cat QmNNUnmJhNHKViGginkpwX8aw2Pgm7RNfx63SDBqMwvCis > read_file1,,0:00:03.869369,1674975045.47067,3.869369
byungkeun_us,head -c 10000000 < /dev/urandom > test_file2,,0:00:00.416108,1674975047.347191,0.416108
byungkeun_us,ipfs add test_file2,QmRXBcGQBiSzi8X7F7dSrYe1RBqd3NZu8y56e1ZnL8wpMY,0:00:01.694873,1674975050.411026,1.694873
byungkeun_kr,ipfs cat QmRXBcGQBiSzi8X7F7dSrYe1RBqd3NZu8y56e1ZnL8wpMY > read_file2,,0:00:10.045054,1674975061.996449,10.045054
yeongbin_us,ipfs cat QmRXBcGQBiSzi8X7F7dSrYe1RBqd3NZu8y56e1ZnL8wpMY > read_file2,,0:00:07.825523,1674975071.282164,7.825523
taekyung_kr,ipfs cat QmRXBcGQBiSzi8X7F7dSrYe1RBqd3NZu8y56e1ZnL8wpMY > read_file2,,0:00:07.604763,1674975081.822364,7.604763
yeongbin_kr,ipfs cat QmRXBcGQBiSzi8X7F7dSrYe1RBqd3NZu8y56e1ZnL8wpMY > read_file2,,0:00:03.029616,1674975086.108976,3.029616
byungkeun_us,head -c 10000000 < /dev/urandom > test_file3,,0:00:00.371320,1674975087.893269,0.37132
byungkeun_us,ipfs add test_file3,QmRiARhN4451d5jRkSKqvqUdovk6mHDeUisgqWBFbFWMFp,0:00:01.937012,1674975091.159069,1.937012
byungkeun_kr,ipfs cat QmRiARhN4451d5jRkSKqvqUdovk6mHDeUisgqWBFbFWMFp > read_file3,,0:00:11.698509,1674975104.278723,11.698509
byungkil_kr,ipfs cat QmRiARhN4451d5jRkSKqvqUdovk6mHDeUisgqWBFbFWMFp > read_file3,,0:00:05.244835,1674975111.030371,5.244835
yeongbin_us,ipfs cat QmRiARhN4451d5jRkSKqvqUdovk6mHDeUisgqWBFbFWMFp > read_file3,,0:00:06.905666,1674975119.580472,6.905666
yeongbin_kr,ipfs cat QmRiARhN4451d5jRkSKqvqUdovk6mHDeUisgqWBFbFWMFp > read_file3,,0:00:04.385733,1674975125.004544,4.385733
byungkeun_us,head -c 10000000 < /dev/urandom > test_file4,,0:00:00.371486,1674975126.794429,0.371486
byungkeun_us,ipfs add test_file4,QmXnLJMxZWibfejaXwtkgoagPBpts5k71DjstXSEywgwgu,0:00:07.024736,1674975135.152199,7.024736
byungkeun_kr,ipfs cat QmXnLJMxZWibfejaXwtkgoagPBpts5k71DjstXSEywgwgu > read_file4,,0:00:10.007808,1674975146.599166,10.007808
byungkil_kr,ipfs cat QmXnLJMxZWibfejaXwtkgoagPBpts5k71DjstXSEywgwgu > read_file4,,0:00:06.572237,1674975154.644458,6.572237
taekyung_kr,ipfs cat QmXnLJMxZWibfejaXwtkgoagPBpts5k71DjstXSEywgwgu > read_file4,,0:00:04.950207,1674975162.73651,4.950207
yeongbin_kr,ipfs cat QmXnLJMxZWibfejaXwtkgoagPBpts5k71DjstXSEywgwgu > read_file4,,0:00:04.507200,1674975168.471929,4.5072
byungkeun_us,head -c 10000000 < /dev/urandom > test_file5,,0:00:01.109461,1674975171.031352,1.109461
byungkeun_us,ipfs add test_file5,Qmc4YpEZ1oaPNeQD1WYNZBDcqiu7tjivwgBZHBNPBh2HcS,0:00:06.116318,1674975178.581195,6.116318
byungkeun_kr,ipfs cat Qmc4YpEZ1oaPNeQD1WYNZBDcqiu7tjivwgBZHBNPBh2HcS > read_file5,,0:00:09.520837,1674975189.502286,9.520837
taekyung_kr,ipfs cat Qmc4YpEZ1oaPNeQD1WYNZBDcqiu7tjivwgBZHBNPBh2HcS > read_file5,,0:00:04.338417,1674975196.892118,4.338417
